PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1110,8,576204,21162
1120,8,573084,20368
1130,8,578397,21243
1140,8,581793,21590
1150,8,578651,21608
1160,8,581084,21152
1170,8,579193,20627
1180,8,580356,21296
1190,8,580696,21259
1200,8,579628,21121
1210,8,582308,21567
1220,8,582289,20492
1230,8,584426,21219
1240,8,585289,21776
1250,8,585626,21821
1260,8,586041,21241
1270,8,582710,21825
1280,8,588935,21782
1290,8,586191,21780
1300,8,585892,20803
1310,8,588856,21905
1320,8,588165,21434
1330,8,588505,21730
1340,8,592931,22835
1350,8,588698,21384
1360,8,586801,20845
1370,8,588171,21342
1380,8,592030,21634
1390,8,592211,21245
1400,8,594479,22238
1410,8,592926,21895
1420,8,595840,22576
1430,8,590684,21522
1440,8,595974,21979
1450,8,595172,22527
1460,8,596182,21824
1470,8,596060,22455
1480,8,597426,22619
1490,8,598597,22326
1500,8,596352,21783
1510,8,595218,22084
1520,8,598669,22646
1530,8,598805,22846
1540,8,598411,22228
1550,8,598078,22149
1560,8,599879,22569
1570,8,602800,23728
1580,8,598912,21514
1590,8,600037,21793
1600,8,603074,22646
1610,8,599020,22135
1620,8,606424,23462
1630,8,606771,23108
1640,8,604792,23757
1650,8,605398,22978
1660,8,602148,22819
1670,8,604486,22637
1680,8,602505,23007
1690,8,604586,22714
1700,8,603488,22055
1710,8,607170,22800
1720,8,604485,22818
1730,8,607897,22918
1740,8,606845,22849
1750,8,606754,23245
1760,8,610781,23689
1770,8,608937,23626
1780,8,611595,23997
1790,8,612283,23736
1800,8,606803,22692
1810,8,609773,22996
1820,8,613213,24355
1830,8,609123,23493
1840,8,613336,23803
1850,8,611852,23508
1860,8,612635,23892
1870,8,609976,23203
1880,8,613711,23802
1890,8,613107,23816
1900,8,612960,23709
1910,8,616341,24127
1920,8,615008,24295
1930,8,615072,23862
1940,8,614602,23933
1950,8,614147,23986
1960,8,614309,23739
1970,8,616338,24111
1980,8,616875,23848
1990,8,617647,24508
2000,8,612448,23089
2010,8,614359,23831
2020,8,613309,23187
2030,8,614537,23270
2040,8,615311,23902
2050,8,617479,24254
2060,8,615193,23420
2070,8,620465,24224
2080,8,623793,25073
2090,8,616041,23345
2100,8,615184,23603
2110,8,617232,23582
2120,8,620506,24270
2130,8,621384,24717
2140,8,619300,24547
2150,8,620221,24449
2160,8,621722,23864
2170,8,618530,24165
2180,8,620506,24269
2190,8,621458,24489
2200,8,620905,24634
2210,8,618760,23888
2220,8,621005,24745
2230,8,623353,24710
2240,8,616274,23784
2250,8,624827,24775
2260,8,622536,24858
2270,8,624104,24723
2280,8,622621,24760
2290,8,621763,24099
2300,8,624227,25236
2310,8,623073,24711
2320,8,626948,24981
2330,8,626424,25091
2340,8,624215,24628
2350,8,625801,24745
2360,8,623633,24623
2370,8,625325,24532
2380,8,623880,24771
2390,8,625272,24845
2400,8,619047,23628
2410,8,627592,25872
2420,8,629249,25475
2430,8,629152,25586
2440,8,626840,24757
2450,8,624172,24969
2460,8,625724,24830
2470,8,626179,24145
2480,8,623975,24395
2490,8,625507,25153
2500,8,627382,25258
2510,8,628462,25303
2520,8,628182,24893
2530,8,629203,26108
2540,8,628676,25405
2550,8,628634,24407
2560,8,630947,25037
2570,8,628980,24765
2580,8,626168,24619
2590,8,628262,24734
2600,8,628572,24575
2610,8,629875,25513
2620,8,630040,25464
2630,8,626783,24352
2640,8,630484,25445
2650,8,629473,25760
2660,8,632882,26088
2670,8,634078,26236
2680,8,632714,25988
2690,8,636084,26292
2700,8,633327,25450
2710,8,628960,25262
2720,8,627370,24669
2730,8,628501,24640
2740,8,629623,25226
2750,8,631296,25752
2760,8,632366,25504
2770,8,633741,25525
2780,8,631730,25400
2790,8,630685,25611
2800,8,631803,25520
2810,8,634906,26011
2820,8,634775,25640
2830,8,631188,25404
2840,8,634056,25824
2850,8,633985,25929
2860,8,633206,25569
2870,8,634450,25816
2880,8,635934,25699
2890,8,637068,26384
2900,8,633691,25722
2910,8,633052,25086
2920,8,633391,25212
2930,8,635399,25935
2940,8,636529,26522
2950,8,633767,25401
2960,8,636213,26139
2970,8,637275,26329
2980,8,638003,26171
2990,8,636389,26009
3000,8,635073,25298
3010,8,634270,25202
3020,8,635040,25376
3030,8,636007,25683
3040,8,635290,26285
3050,8,636501,26495
3060,8,636275,25687
3070,8,631681,24739
3080,8,637867,26382
3090,8,636704,25763
3100,8,634967,25640
3110,8,638088,25988
3120,8,636394,25849
3130,8,641552,26734
3140,8,639345,27038
3150,8,637591,26440
3160,8,636080,25165
3170,8,642022,27034
3180,8,641072,26322
3190,8,636421,25700
3200,8,636995,25871
3210,8,637175,25851
3220,8,639772,26328
3230,8,639451,26365
3240,8,637672,25835
3250,8,639051,25697
3260,8,641562,26092
3270,8,637942,26308
3280,8,638360,26309
3290,8,636182,25277
3300,8,641176,27398
3310,8,644252,27189
3320,8,638076,26228
3330,8,639410,25350
3340,8,639322,25943
3350,8,639048,25658
3360,8,639128,26802
3370,8,638238,25571
3380,8,642638,26504
3390,8,640267,25945
3400,8,640296,26056
3410,8,639110,26464
3420,8,642508,26554
3430,8,638858,26167
3440,8,638624,26208
3450,8,640922,26658
3460,8,641596,26165
3470,8,641578,26664
3480,8,642075,26189
3490,8,641002,26152
3500,8,639782,26627
3510,8,643618,26528
3520,8,643774,26697
3530,8,643173,26360
3540,8,641869,26560
3550,8,642398,26806
3560,8,646590,27171
3570,8,641218,26544
3580,8,645835,26854
3590,8,641825,26180
3600,8,641428,26313
3610,8,644939,26585
3620,8,643273,26828
3630,8,644569,27700
3640,8,646819,27660
3650,8,647899,28499
3660,8,640726,25200
3670,8,639481,25288
3680,8,642421,26347
3690,8,644217,26306
3700,8,644416,27066
3710,8,645857,27067
3720,8,646687,27357
3730,8,646234,27484
3740,8,645185,26582
3750,8,645816,27086
3760,8,645984,27823
3770,8,644729,26327
3780,8,645139,27383
3790,8,642679,26169
3800,8,646669,27904
3810,8,643846,26575
3820,8,650155,28544
3830,8,646371,27249
3840,8,643769,26833
3850,8,644911,27068
3860,8,646296,27439
3870,8,645579,27053
3880,8,645292,27068
3890,8,648288,27756
3900,8,641891,26372
3910,8,646915,27136
3920,8,643683,25819
3930,8,645603,27020
3940,8,644951,26696
3950,8,647122,27181
3960,8,646200,26980
3970,8,646517,27442
3980,8,646622,26949
3990,8,644442,26757
4000,8,643545,26387
4010,8,646147,26348
4020,8,646884,27516
4030,8,646475,27355
4040,8,645254,26378
4050,8,648382,27213
4060,8,644927,26206
4070,8,648344,27358
4080,8,644746,26542
4090,8,645481,26894
4100,8,649155,27505
4110,8,647872,27163
4120,8,641695,25764
4130,8,649049,27516
4140,8,650058,27730
4150,8,648047,27366
4160,8,648138,27340
4170,8,645783,26165
4180,8,646220,26574
4190,8,645006,26443
4200,8,646767,27228
4210,8,647869,26921
4220,8,649393,27818
4230,8,646114,26997
4240,8,650394,27398
4250,8,647835,26812
4260,8,650909,28115
4270,8,652540,28048
4280,8,647882,27669
4290,8,648334,27312
4300,8,647326,26931
4310,8,650918,27831
4320,8,649855,26764
4330,8,645778,27159
4340,8,648135,27358
4350,8,646830,26969
4360,8,648156,27032
4370,8,647785,27052
4380,8,650529,27561
4390,8,650319,27167
4400,8,649224,27787
4410,8,651580,28311
4420,8,645986,26031
4430,8,649320,27502
4440,8,649390,27566
4450,8,650732,27586
4460,8,648223,26956
4470,8,651969,27532
4480,8,646857,27101
4490,8,649838,27648
4500,8,651355,27119
4510,8,651709,28382
4520,8,647561,26896
4530,8,650718,28083
4540,8,652982,28670
4550,8,654186,28064
4560,8,651306,29369
4570,8,647747,26118
4580,8,649393,26757
4590,8,651974,27140
4600,8,649305,26584
4610,8,648890,26447
4620,8,649863,27663
4630,8,656864,29003
4640,8,651556,26678
4650,8,647303,27222
4660,8,652638,27866
4670,8,651524,27343
4680,8,652610,27725
4690,8,649788,27439
4700,8,653526,28484
4710,8,652277,27775
4720,8,649498,26873
4730,8,647061,27166
4740,8,651911,26957
4750,8,652657,27967
4760,8,649825,27182
4770,8,651093,27402
4780,8,649342,27269
4790,8,652148,27722
4800,8,649637,27351
4810,8,654790,28586
4820,8,652066,27703
4830,8,649831,26676
4840,8,652930,27804
4850,8,654187,27939
4860,8,655298,28211
4870,8,652509,27331
4880,8,653951,28182
4890,8,655566,28234
4900,8,649247,26494
4910,8,650423,27065
4920,8,651479,28239
4930,8,653415,28051
4940,8,652805,27262
4950,8,653242,27516
4960,8,648176,26804
4970,8,649773,27035
4980,8,652898,28292
4990,8,650860,26847
5000,8,652224,28256
