PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1230,16,12563,1938
1240,16,13882,1942
1250,16,14026,2108
1260,16,13378,1960
1270,16,11816,1796
1280,16,12130,1992
1290,16,10313,1773
1300,16,11769,1915
1310,16,12128,2078
1320,16,13466,2000
1330,16,13414,2152
1340,16,13085,1905
1350,16,12857,1827
1360,16,13334,1920
1370,16,14404,2204
1380,16,13083,2036
1390,16,13487,2217
1400,16,13040,1995
1410,16,13042,2103
1420,16,11547,1689
1430,16,13349,2076
1440,16,13942,2252
1450,16,14398,2281
1460,16,14105,2089
1470,16,14882,2249
1480,16,14710,2187
1490,16,14216,2181
1500,16,16004,2494
1510,16,17459,2775
1520,16,14065,2150
1530,16,11463,1730
1540,16,11827,1715
1550,16,11957,1764
1560,16,12130,1764
1570,16,12931,1829
1580,16,12428,1787
1590,16,12559,1687
1600,16,12531,1815
1610,16,12702,1830
1620,16,16138,2305
1630,16,14404,2150
1640,16,12986,1975
1650,16,13525,2028
1660,16,13272,2070
1670,16,13566,2046
1680,16,11523,1787
1690,16,13690,1935
1700,16,12036,1699
1710,16,13323,1918
1720,16,12005,1826
1730,16,14287,2081
1740,16,14004,2096
1750,16,14413,2222
1760,16,12831,1974
1770,16,12653,2000
1780,16,12921,1946
1790,16,15147,2367
1800,16,12876,1865
1810,16,13942,2051
1820,16,14474,2377
1830,16,13755,2070
1840,16,12890,1972
1850,16,13897,2209
1860,16,12815,2022
1870,16,15099,2406
1880,16,15429,2548
1890,16,13950,2067
1900,16,14678,2224
1910,16,14379,2156
1920,16,14751,2358
1930,16,14586,2268
1940,16,14897,2277
1950,16,14791,2254
1960,16,13884,2216
1970,16,14842,2221
1980,16,14055,1980
1990,16,15132,2344
2000,16,15761,2397
2010,16,16204,2570
2020,16,15554,2462
2030,16,14663,2165
2040,16,15935,2601
2050,16,18123,2762
2060,16,13979,2187
2070,16,14876,2148
2080,16,15347,2393
2090,16,16748,2708
2100,16,14326,2172
2110,16,16092,2571
2120,16,17853,2769
2130,16,17567,2642
2140,16,16540,2678
2150,16,14617,2319
2160,16,15701,2605
2170,16,15904,2401
2180,16,16693,2588
2190,16,18096,2908
2200,16,14934,2376
2210,16,17886,2695
2220,16,16684,2635
2230,16,17841,2917
2240,16,16138,2476
2250,16,19646,3023
2260,16,17025,2687
2270,16,19377,3077
2280,16,15269,2293
2290,16,15416,2208
2300,16,17394,2538
2310,16,14578,2039
2320,16,16534,2308
2330,16,17362,2512
2340,16,14131,1995
2350,16,15820,2368
2360,16,16527,2476
2370,16,14536,2338
2380,16,14138,2112
2390,16,18877,2831
2400,16,15267,2169
2410,16,14955,2037
2420,16,17078,2493
2430,16,15988,2323
2440,16,16875,2655
2450,16,15525,2003
2460,16,16904,2637
2470,16,16962,2541
2480,16,16582,2383
2490,16,16497,2742
2500,16,13859,1914
2510,16,15974,2395
2520,16,17550,2462
2530,16,18433,2535
2540,16,16216,2386
2550,16,14417,1952
2560,16,16101,2344
2570,16,16849,2695
2580,16,15767,2286
2590,16,17959,2595
2600,16,17321,2702
2610,16,17815,2644
2620,16,19254,2936
2630,16,17787,2747
2640,16,17960,2653
2650,16,18601,2703
2660,16,16152,2154
2670,16,16504,2346
2680,16,15349,2373
2690,16,15759,2099
2700,16,18443,2782
2710,16,17819,2696
2720,16,17087,2383
2730,16,17434,2587
2740,16,19521,3023
2750,16,16958,2468
2760,16,17783,2554
2770,16,19590,2904
2780,16,19160,2728
2790,16,19188,2810
2800,16,20598,3400
2810,16,16544,2249
2820,16,19330,2664
2830,16,18854,2810
2840,16,15749,2129
2850,16,20257,3007
2860,16,16697,2236
2870,16,20850,3211
2880,16,18338,2636
2890,16,18542,2542
2900,16,21404,3270
2910,16,20229,2952
2920,16,18483,2483
2930,16,19195,2762
2940,16,18446,2631
2950,16,17432,2372
2960,16,17271,2387
2970,16,20555,3084
2980,16,19507,2809
2990,16,19187,2670
3000,16,20755,2856
3010,16,18453,2613
3020,16,22731,3418
3030,16,22248,3527
3040,16,21928,3263
3050,16,16368,2041
3060,16,19750,3053
3070,16,21696,3470
3080,16,20232,3056
3090,16,19612,2769
3100,16,22755,3334
3110,16,24267,3817
3120,16,19936,3083
3130,16,21365,3171
3140,16,20384,2947
3150,16,21450,3331
3160,16,18988,2927
3170,16,22161,3250
3180,16,19258,2643
3190,16,21559,3114
3200,16,20961,3134
3210,16,22284,3499
3220,16,17900,2326
3230,16,18689,2554
3240,16,18078,2491
3250,16,19426,2802
3260,16,19873,2262
3270,16,18233,2244
3280,16,19031,2533
3290,16,22775,3484
3300,16,19446,2644
3310,16,17054,2006
3320,16,22111,3042
3330,16,18496,2566
3340,16,20553,3051
3350,16,20877,3025
3360,16,19149,2541
3370,16,18310,2423
3380,16,24028,3444
3390,16,19849,2718
3400,16,17104,1915
3410,16,18639,2523
3420,16,20572,2751
3430,16,18697,2324
3440,16,21144,3097
3450,16,19781,2722
3460,16,20259,2688
3470,16,19703,2450
3480,16,17854,2145
3490,16,21041,2667
3500,16,20381,2607
3510,16,20432,2729
3520,16,19524,2587
3530,16,18083,2264
3540,16,19196,2538
3550,16,19958,2543
3560,16,21443,2859
3570,16,19944,2533
3580,16,25101,3293
3590,16,19971,2509
3600,16,21249,2848
3610,16,22241,3200
3620,16,20932,2775
3630,16,22745,3062
3640,16,19799,2386
3650,16,22219,3029
3660,16,20036,2705
3670,16,22763,3361
3680,16,20276,2707
3690,16,21115,2993
3700,16,21898,2935
3710,16,19618,2805
3720,16,22899,3649
3730,16,20965,2875
3740,16,21465,3023
3750,16,20222,2592
3760,16,20365,2755
3770,16,20414,2944
3780,16,23999,3660
3790,16,23427,3582
3800,16,23033,3486
3810,16,20034,2715
3820,16,21197,2962
3830,16,21915,2958
3840,16,22605,3288
3850,16,22896,3406
3860,16,25129,3623
3870,16,21077,2879
3880,16,22677,2776
3890,16,20717,2665
3900,16,24316,3650
3910,16,21179,3066
3920,16,23341,3421
3930,16,22389,3068
3940,16,21909,2761
3950,16,18672,2399
3960,16,21923,3055
3970,16,22441,3249
3980,16,24693,4033
3990,16,22682,3271
4000,16,22456,2986
4010,16,26791,3892
4020,16,22086,2795
4030,16,24640,3384
4040,16,22017,3126
4050,16,22303,3019
4060,16,21388,2951
4070,16,22660,3080
4080,16,22897,3226
4090,16,21254,2838
4100,16,28005,4275
4110,16,23420,3362
4120,16,26918,4049
4130,16,23958,3280
4140,16,25639,3767
4150,16,20860,3076
4160,16,24164,3226
4170,16,25097,3445
4180,16,23933,3265
4190,16,24991,3523
4200,16,25009,3616
4210,16,24383,3595
4220,16,23062,3226
4230,16,26882,4079
4240,16,27816,4034
4250,16,24612,3496
4260,16,25192,3487
4270,16,22387,3146
4280,16,21427,2891
4290,16,26949,4078
4300,16,23763,3539
4310,16,26636,4034
4320,16,25424,3842
4330,16,24512,3286
4340,16,25394,3521
4350,16,23239,2993
4360,16,24408,3631
4370,16,23422,3403
4380,16,25321,3664
4390,16,27162,3938
4400,16,25457,3707
4410,16,22935,2890
4420,16,24979,3392
4430,16,23897,3154
4440,16,25726,3793
4450,16,23482,3032
4460,16,26535,3814
4470,16,26147,3986
4480,16,26385,3833
4490,16,26295,3694
4500,16,28067,4057
4510,16,26074,3704
4520,16,24449,3282
4530,16,31829,4859
4540,16,26869,3877
4550,16,27768,4236
4560,16,21895,3429
4570,16,26334,3982
4580,16,27035,3504
4590,16,21440,2366
4600,16,22498,2391
4610,16,23642,3002
4620,16,22901,2938
4630,16,24765,3288
4640,16,26181,3562
4650,16,25693,3547
4660,16,25972,3374
4670,16,25831,3192
4680,16,21982,2449
4690,16,22621,2708
4700,16,22588,2748
4710,16,24562,2992
4720,16,25154,3248
4730,16,26525,3777
4740,16,25642,3825
4750,16,21677,2645
4760,16,22220,2958
4770,16,22293,2795
4780,16,24670,3424
4790,16,23898,3236
4800,16,21223,2535
4810,16,24109,3272
4820,16,25579,3812
4830,16,25144,3524
4840,16,25808,3445
4850,16,23995,2845
4860,16,28186,4063
4870,16,24492,3229
4880,16,24785,3033
4890,16,25065,3393
4900,16,24180,2789
4910,16,25967,3661
4920,16,26806,3910
4930,16,23826,3322
4940,16,26857,3909
4950,16,28467,3996
4960,16,25760,3563
4970,16,24600,3127
4980,16,25742,3796
4990,16,27738,3977
5000,16,24722,3259
