PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
2660,8,72564,7066
2670,8,75588,6832
2680,8,73468,5985
2690,8,75012,6263
2700,8,71568,5796
2710,8,75422,6605
2720,8,74388,6701
2730,8,74407,6280
2740,8,73861,7081
2750,8,77085,7236
2760,8,76773,6889
2770,8,76600,6948
2780,8,76353,7009
2790,8,72854,5925
2800,8,76234,6723
2810,8,74927,6701
2820,8,76334,6754
2830,8,76210,6765
2840,8,74350,5990
2850,8,73959,5765
2860,8,73975,5546
2870,8,77440,6825
2880,8,74640,6819
2890,8,73726,6324
2900,8,74517,6444
2910,8,79383,6933
2920,8,79394,7128
2930,8,74617,6343
2940,8,74853,6224
2950,8,78014,7102
2960,8,73681,6727
2970,8,77817,6996
2980,8,79556,7463
2990,8,77889,6851
3000,8,77178,6901
3010,8,75996,6247
3020,8,76381,6581
3030,8,77484,6690
3040,8,72044,6184
3050,8,74748,5930
3060,8,74577,6445
3070,8,74601,6342
3080,8,78576,7000
3090,8,79565,7022
3100,8,83855,7847
3110,8,76209,6863
3120,8,79515,7577
3130,8,78438,7378
3140,8,77355,6224
3150,8,78992,6982
3160,8,77870,7142
3170,8,78013,7466
3180,8,74130,6149
3190,8,77320,6969
3200,8,75279,6301
3210,8,76285,6684
3220,8,76710,7003
3230,8,72733,6195
3240,8,78976,7067
3250,8,73056,5977
3260,8,95782,10620
3270,8,71860,5540
3280,8,74118,5931
3290,8,79150,7294
3300,8,82759,7462
3310,8,80571,7173
3320,8,82175,7036
3330,8,76834,6412
3340,8,78751,7248
3350,8,77604,7053
3360,8,77424,7018
3370,8,78908,6827
3380,8,85902,8749
3390,8,78858,7149
3400,8,74815,6145
3410,8,79984,7579
3420,8,75857,6682
3430,8,77193,6800
3440,8,78449,7065
3450,8,77629,6596
3460,8,80207,7396
3470,8,80903,7353
3480,8,76580,6190
3490,8,77370,6494
3500,8,73356,5638
3510,8,92056,9596
3520,8,75147,5917
3530,8,76313,5999
3540,8,82342,7327
3550,8,83020,6860
3560,8,80220,7318
3570,8,77849,7148
3580,8,80437,7239
3590,8,81481,7164
3600,8,82909,7468
3610,8,79705,7185
3620,8,82481,7567
3630,8,83941,7933
3640,8,81991,6907
3650,8,75825,6555
3660,8,74857,5778
3670,8,79179,7186
3680,8,77074,6531
3690,8,78443,6746
3700,8,80196,6759
3710,8,78478,6534
3720,8,82640,7310
3730,8,80681,7208
3740,8,81747,7284
3750,8,80413,6834
3760,8,86663,7329
3770,8,83661,7024
3780,8,84038,7278
3790,8,79160,7232
3800,8,94586,10935
3810,8,76411,6580
3820,8,77508,6285
3830,8,84991,7620
3840,8,77056,6575
3850,8,81152,7370
3860,8,85874,8015
3870,8,80823,7377
3880,8,82280,7054
3890,8,79800,6949
3900,8,80376,7132
3910,8,80196,6973
3920,8,82779,7637
3930,8,83233,7800
3940,8,85256,7688
3950,8,74885,6144
3960,8,80064,6993
3970,8,78967,6857
3980,8,81219,7469
3990,8,84685,7688
4000,8,83761,7297
4010,8,88151,8104
4020,8,81777,7498
4030,8,83850,7745
4040,8,79521,6981
4050,8,82275,7104
4060,8,78497,6410
4070,8,78745,6703
4080,8,79190,6750
4090,8,82108,7560
4100,8,81245,7548
4110,8,77217,6820
4120,8,82483,7536
4130,8,80503,7018
4140,8,86067,8311
4150,8,77053,6718
4160,8,78174,6371
4170,8,83892,7767
4180,8,83657,8108
4190,8,84015,7375
4200,8,86828,8057
4210,8,87874,8219
4220,8,89022,8069
4230,8,87986,8027
4240,8,87371,8476
4250,8,85498,8054
4260,8,81696,7532
4270,8,81442,7328
4280,8,86131,7608
4290,8,79955,6674
4300,8,83527,7739
4310,8,85468,8166
4320,8,81756,7298
4330,8,83947,7407
4340,8,84991,7934
4350,8,83133,7522
4360,8,82808,7549
4370,8,80562,6675
4380,8,82495,7358
4390,8,84048,7528
4400,8,86294,7901
4410,8,84561,7481
4420,8,83624,7329
4430,8,77251,6058
4440,8,77593,6787
4450,8,90309,8212
4460,8,83132,7181
4470,8,86223,8073
4480,8,83178,7849
4490,8,82487,7267
4500,8,82825,7381
4510,8,81786,6919
4520,8,80132,6557
4530,8,81455,6893
4540,8,81968,7242
4550,8,90005,8286
4560,8,77337,6635
4570,8,76004,6182
4580,8,83441,7596
4590,8,82664,7449
4600,8,83595,6951
4610,8,84561,7322
4620,8,81196,7119
4630,8,82924,6987
4640,8,82759,6873
4650,8,83090,6960
4660,8,85742,7896
4670,8,83394,7133
4680,8,87013,7200
4690,8,85478,7193
4700,8,79128,6297
4710,8,82032,6698
4720,8,86305,7886
4730,8,84596,7730
4740,8,84903,7727
4750,8,81398,7244
4760,8,86492,8256
4770,8,84535,7651
4780,8,87255,8055
4790,8,80354,6829
4800,8,76851,5970
4810,8,87682,8013
4820,8,80377,6838
4830,8,81225,6786
4840,8,83783,7162
4850,8,80730,7023
4860,8,87843,8347
4870,8,83167,6803
4880,8,84958,7166
4890,8,87192,8363
4900,8,80415,6110
4910,8,86808,7260
4920,8,81254,6942
4930,8,85602,7978
4940,8,82114,7688
4950,8,85364,7718
4960,8,87698,7498
4970,8,84125,7072
4980,8,82159,7273
4990,8,82589,6858
5000,8,81674,7227
