PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
3150, 8, 651425, 29967
3160, 8, 649271, 29101
3170, 8, 651955, 30245
3180, 8, 651711, 30171
3190, 8, 647826, 29189
3200, 8, 649728, 28698
3210, 8, 653006, 29971
3220, 8, 652017, 29959
3230, 8, 650465, 29588
3240, 8, 648957, 29248
3250, 8, 651767, 29148
3260, 8, 648948, 29088
3270, 8, 652729, 30622
3280, 8, 653429, 30172
3290, 8, 648489, 28904
3300, 8, 651945, 30786
3310, 8, 655752, 30666
3320, 8, 649875, 30140
3330, 8, 651367, 28798
3340, 8, 651388, 29241
3350, 8, 650916, 29335
3360, 8, 651341, 30632
3370, 8, 648590, 29311
3380, 8, 656342, 30439
3390, 8, 652180, 29442
3400, 8, 649904, 28885
3410, 8, 651668, 30179
3420, 8, 653394, 30024
3430, 8, 651027, 29750
3440, 8, 649379, 29714
3450, 8, 650922, 30050
3460, 8, 652737, 29784
3470, 8, 654305, 30665
3480, 8, 652090, 29741
3490, 8, 652035, 29375
3500, 8, 653423, 30236
3510, 8, 654718, 30224
3520, 8, 650309, 29196
3530, 8, 656890, 30023
3540, 8, 656211, 30246
3550, 8, 654452, 30608
3560, 8, 657011, 30626
3570, 8, 654576, 30291
3580, 8, 652604, 30305
3590, 8, 652134, 29834
3600, 8, 649836, 29336
3610, 8, 653794, 29920
3620, 8, 655879, 30403
3630, 8, 652949, 30708
3640, 8, 653101, 30439
3650, 8, 659539, 32520
3660, 8, 651097, 29110
3670, 8, 654065, 30124
3680, 8, 655881, 30502
3690, 8, 654749, 29754
3700, 8, 654510, 30650
3710, 8, 660155, 30919
3720, 8, 656214, 30814
3730, 8, 656114, 31138
3740, 8, 653475, 29807
3750, 8, 658252, 31151
3760, 8, 657983, 31405
3770, 8, 655770, 29964
3780, 8, 660437, 32036
3790, 8, 652742, 29029
3800, 8, 659037, 31435
3810, 8, 656926, 30589
3820, 8, 662185, 31862
3830, 8, 654581, 29751
3840, 8, 653391, 30595
3850, 8, 660492, 31251
3860, 8, 657929, 30529
3870, 8, 657840, 31004
3880, 8, 656132, 30958
3890, 8, 658176, 30947
3900, 8, 654762, 30080
3910, 8, 655029, 30573
3920, 8, 655094, 29826
3930, 8, 657532, 31050
3940, 8, 658595, 31052
3950, 8, 659986, 30779
3960, 8, 655824, 30408
3970, 8, 656907, 30919
3980, 8, 655929, 30282
3990, 8, 657022, 30615
4000, 8, 655343, 29815
4010, 8, 658045, 30620
4020, 8, 656148, 31420
4030, 8, 659790, 31170
4040, 8, 658576, 30241
4050, 8, 656890, 30423
4060, 8, 657141, 30032
4070, 8, 658885, 30813
4080, 8, 659008, 30422
4090, 8, 657112, 30691
4100, 8, 658743, 30878
4110, 8, 659276, 31205
4120, 8, 653376, 30042
4130, 8, 659101, 30601
4140, 8, 656952, 30804
4150, 8, 658634, 31072
4160, 8, 660744, 31064
4170, 8, 659928, 30548
4180, 8, 658421, 30873
4190, 8, 656260, 30375
4200, 8, 658968, 30954
4210, 8, 658989, 30766
4220, 8, 660457, 31619
4230, 8, 656093, 30515
4240, 8, 660347, 30968
4250, 8, 659688, 30125
4260, 8, 661417, 31729
4270, 8, 662453, 32017
4280, 8, 658817, 31053
4290, 8, 658414, 30681
4300, 8, 658548, 30788
4310, 8, 661023, 31142
4320, 8, 659323, 30869
4330, 8, 655289, 30706
4340, 8, 660489, 31334
4350, 8, 657919, 30450
4360, 8, 659685, 30922
4370, 8, 661390, 31696
4380, 8, 661229, 32056
4390, 8, 658086, 30028
4400, 8, 658804, 31032
4410, 8, 660115, 31751
4420, 8, 660371, 31021
4430, 8, 660915, 31418
4440, 8, 659735, 31148
4450, 8, 661349, 31274
4460, 8, 660919, 31027
4470, 8, 662560, 31408
4480, 8, 655627, 30757
4490, 8, 660955, 31617
4500, 8, 661625, 31061
4510, 8, 662780, 31737
4520, 8, 661955, 30793
4530, 8, 660497, 31568
4540, 8, 664778, 32110
4550, 8, 665591, 31891
4560, 8, 660523, 32436
4570, 8, 658929, 30318
4580, 8, 663908, 31109
4590, 8, 662889, 31140
4600, 8, 659692, 30518
4610, 8, 658542, 30195
4620, 8, 662864, 31834
4630, 8, 666417, 32664
4640, 8, 660859, 30735
4650, 8, 658084, 31301
4660, 8, 660529, 31379
4670, 8, 661617, 31350
4680, 8, 661746, 31134
4690, 8, 660639, 31217
4700, 8, 665031, 31699
4710, 8, 662905, 31869
4720, 8, 661280, 30928
4730, 8, 663270, 31555
4740, 8, 659561, 30323
4750, 8, 665636, 32341
4760, 8, 658664, 30498
4770, 8, 662737, 31290
4780, 8, 660778, 30361
4790, 8, 660323, 31495
4800, 8, 659458, 30573
4810, 8, 665471, 32039
4820, 8, 663605, 32375
4830, 8, 659704, 30969
4840, 8, 660475, 30582
4850, 8, 664722, 31650
4860, 8, 664911, 31800
4870, 8, 660726, 31018
4880, 8, 663841, 31666
4890, 8, 662881, 31499
4900, 8, 660990, 30330
4910, 8, 659727, 30612
4920, 8, 663724, 31999
4930, 8, 662295, 30771
4940, 8, 661216, 30787
4950, 8, 665109, 31494
4960, 8, 659914, 30917
4970, 8, 661378, 31144
4980, 8, 662046, 32437
4990, 8, 660969, 30639
5000, 8, 662341, 32071
