PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
3430, 64, 2605, 471
3440, 64, 2606, 473
3450, 64, 2701, 472
3460, 64, 2680, 476
3470, 64, 2543, 492
3480, 64, 2552, 489
3490, 64, 2542, 479
3500, 64, 2544, 480
3510, 64, 2624, 466
3520, 64, 2552, 481
3530, 64, 2546, 488
3540, 64, 2673, 486
3550, 64, 2601, 474
3560, 64, 2608, 471
3570, 64, 2473, 477
3580, 64, 2478, 490
3590, 64, 2603, 472
3600, 64, 2642, 477
3610, 64, 2610, 477
3620, 64, 2616, 486
3630, 64, 2568, 484
3640, 64, 2544, 480
3650, 64, 2616, 472
3660, 64, 2484, 477
3670, 64, 2541, 470
3680, 64, 2589, 472
3690, 64, 3564, 750
3700, 64, 3602, 756
3710, 64, 3652, 757
3720, 64, 3707, 762
3730, 64, 3631, 763
3740, 64, 3638, 768
3750, 64, 3555, 775
3760, 64, 3615, 765
3770, 64, 3737, 768
3780, 64, 3811, 773
3790, 64, 3783, 783
3800, 64, 3781, 789
3810, 64, 3721, 791
3820, 64, 3716, 775
3830, 64, 3788, 783
3840, 64, 3742, 772
3850, 64, 3776, 786
3860, 64, 3842, 784
3870, 64, 3842, 774
3880, 64, 3869, 784
3890, 64, 3905, 794
3900, 64, 3955, 803
3910, 64, 3925, 794
3920, 64, 3987, 804
3930, 64, 3978, 802
3940, 64, 3965, 793
3950, 64, 3857, 805
3960, 64, 3876, 793
3970, 64, 3972, 804
3980, 64, 4048, 812
3990, 64, 3949, 806
4000, 64, 3993, 793
4010, 64, 3966, 784
4020, 64, 3884, 791
4030, 64, 3920, 794
4040, 64, 3896, 800
4050, 64, 3897, 798
4060, 64, 3919, 804
4070, 64, 4045, 799
4080, 64, 4133, 802
4090, 64, 4076, 818
4100, 64, 4050, 823
4110, 64, 4077, 811
4120, 64, 3990, 808
4130, 64, 3989, 811
4140, 64, 3990, 809
4150, 64, 4020, 808
4160, 64, 3978, 807
4170, 64, 3971, 824
4180, 64, 4101, 846
4190, 64, 4154, 848
4200, 64, 4220, 843
4210, 64, 4158, 837
4220, 64, 4351, 861
4230, 64, 4300, 860
4240, 64, 4257, 818
4250, 64, 4184, 795
4260, 64, 4215, 792
4270, 64, 4220, 798
4280, 64, 4199, 798
4290, 64, 2693, 413
4300, 64, 4245, 778
4310, 64, 2532, 365
4320, 64, 2536, 356
4330, 64, 2391, 346
4340, 64, 2458, 338
4350, 64, 2391, 328
4360, 64, 2420, 321
4370, 64, 2444, 317
4380, 64, 2464, 324
4390, 64, 2319, 332
4400, 64, 2346, 336
4410, 64, 2248, 338
4420, 64, 2223, 343
4430, 64, 2317, 352
4440, 64, 2325, 350
4450, 64, 2318, 342
4460, 64, 2169, 347
4470, 64, 2214, 345
4480, 64, 2130, 351
4490, 64, 2112, 354
4500, 64, 2094, 347
4510, 64, 2127, 347
4520, 64, 2102, 339
4530, 64, 2188, 353
4540, 64, 2158, 363
4550, 64, 2149, 361
4560, 64, 2281, 367
4570, 64, 2245, 378
4580, 64, 2208, 370
4590, 64, 2100, 364
4600, 64, 2153, 365
4610, 64, 2158, 367
4620, 64, 2151, 364
4630, 64, 2185, 377
4640, 64, 2273, 381
4650, 64, 2332, 396
4660, 64, 2210, 411
4670, 64, 2204, 430
4680, 64, 2192, 431
4690, 64, 2215, 436
4700, 64, 2161, 436
4710, 64, 2236, 443
4720, 64, 2264, 448
4730, 64, 2179, 442
4740, 64, 2172, 422
4750, 64, 2149, 426
4760, 64, 2097, 427
4770, 64, 2078, 422
4780, 64, 2051, 426
4790, 64, 2163, 426
4800, 64, 2185, 433
4810, 64, 2107, 437
4820, 64, 2140, 438
4830, 64, 2179, 440
4840, 64, 2251, 439
4850, 64, 2304, 439
4860, 64, 2365, 432
4870, 64, 2308, 440
4880, 64, 2256, 440
4890, 64, 2218, 431
4900, 64, 2184, 430
4910, 64, 2147, 430
4920, 64, 2128, 421
4930, 64, 2181, 419
4940, 64, 2258, 420
4950, 64, 2357, 428
4960, 64, 2393, 423
4970, 64, 2292, 436
4980, 64, 2276, 444
4990, 64, 2318, 442
5000, 64, 2404, 446
