PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
3770, 16, 22486, 2887
3780, 16, 25783, 3667
3790, 16, 23876, 3472
3800, 16, 25389, 3026
3810, 16, 19957, 2550
3820, 16, 21439, 2667
3830, 16, 20633, 2327
3840, 16, 22734, 3131
3850, 16, 25472, 3676
3860, 16, 25200, 3431
3870, 16, 22201, 2866
3880, 16, 26159, 3511
3890, 16, 23543, 2880
3900, 16, 26114, 3647
3910, 16, 25025, 3332
3920, 16, 22665, 2881
3930, 16, 22036, 2690
3940, 16, 21575, 2350
3950, 16, 20569, 2566
3960, 16, 21871, 2789
3970, 16, 23905, 3259
3980, 16, 23799, 3444
3990, 16, 22941, 3094
4000, 16, 26273, 3547
4010, 16, 23579, 2958
4020, 16, 25463, 3339
4030, 16, 26461, 3518
4040, 16, 24163, 3221
4050, 16, 23340, 3144
4060, 16, 25625, 3607
4070, 16, 25210, 3315
4080, 16, 27913, 3986
4090, 16, 23465, 2915
4100, 16, 26963, 3680
4110, 16, 25483, 3587
4120, 16, 26562, 3653
4130, 16, 23635, 3015
4140, 16, 27874, 3515
4150, 16, 22322, 3282
4160, 16, 22372, 2666
4170, 16, 24736, 3243
4180, 16, 26139, 3322
4190, 16, 26045, 3365
4200, 16, 24000, 2976
4210, 16, 24145, 3292
4220, 16, 25431, 3520
4230, 16, 27041, 3688
4240, 16, 27484, 3853
4250, 16, 24839, 3308
4260, 16, 24484, 3083
4270, 16, 24927, 3393
4280, 16, 21768, 2691
4290, 16, 24383, 3344
4300, 16, 25715, 3750
4310, 16, 26884, 3586
4320, 16, 24966, 3478
4330, 16, 24200, 3088
4340, 16, 28138, 3678
4350, 16, 24745, 3096
4360, 16, 26323, 3547
4370, 16, 25490, 3589
4380, 16, 28309, 3939
4390, 16, 26411, 3427
4400, 16, 27261, 3746
4410, 16, 22197, 2473
4420, 16, 23970, 2784
4430, 16, 23378, 2794
4440, 16, 24555, 3178
4450, 16, 25618, 3291
4460, 16, 26644, 3609
4470, 16, 26568, 3518
4480, 16, 25842, 3494
4490, 16, 26852, 3522
4500, 16, 28745, 3953
4510, 16, 23846, 2814
4520, 16, 23911, 2932
4530, 16, 28965, 3904
4540, 16, 26928, 3438
4550, 16, 25414, 2783
4560, 16, 23284, 3487
4570, 16, 23884, 3272
4580, 16, 27023, 3153
4590, 16, 25010, 2992
4600, 16, 23928, 2316
4610, 16, 23592, 2732
4620, 16, 25309, 3231
4630, 16, 23077, 2657
4640, 16, 24175, 3130
4650, 16, 25404, 3261
4660, 16, 25909, 3255
4670, 16, 28009, 3647
4680, 16, 25029, 2590
4690, 16, 23582, 2335
4700, 16, 25875, 2975
4710, 16, 23420, 2577
4720, 16, 24656, 2897
4730, 16, 27607, 3742
4740, 16, 24338, 3057
4750, 16, 24705, 2935
4760, 16, 25090, 3268
4770, 16, 24213, 2923
4780, 16, 24343, 2878
4790, 16, 26032, 3453
4800, 16, 25872, 3518
4810, 16, 24996, 3040
4820, 16, 26071, 3635
4830, 16, 25565, 3414
4840, 16, 27985, 3585
4850, 16, 27562, 3329
4860, 16, 25941, 3187
4870, 16, 24473, 2948
4880, 16, 26550, 3229
4890, 16, 27258, 3428
4900, 16, 24823, 2839
4910, 16, 26892, 3570
4920, 16, 26119, 3455
4930, 16, 27068, 3455
4940, 16, 27957, 3433
4950, 16, 31274, 3973
4960, 16, 28734, 3737
4970, 16, 24184, 2602
4980, 16, 24174, 2878
4990, 16, 26400, 3345
5000, 16, 24623, 2899
