PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1300, 32, 196898, 10145
1310, 32, 197744, 10063
1320, 32, 199545, 10033
1330, 32, 198210, 10074
1340, 32, 198654, 10019
1350, 32, 200166, 10062
1360, 32, 202084, 10086
1370, 32, 201947, 10002
1380, 32, 200000, 10096
1390, 32, 199708, 10014
1400, 32, 202819, 10007
1410, 32, 204897, 10013
1420, 32, 202437, 9957
1430, 32, 203850, 9972
1440, 32, 202031, 9962
1450, 32, 202244, 9977
1460, 32, 204501, 9950
1470, 32, 203956, 9916
1480, 32, 204620, 9911
1490, 32, 203076, 9949
1500, 32, 205277, 9929
1510, 32, 207248, 9943
1520, 32, 203366, 9895
1530, 32, 206776, 9940
1540, 32, 204983, 9891
1550, 32, 207480, 9951
1560, 32, 205720, 9853
1570, 32, 209174, 9810
1580, 32, 208065, 9821
1590, 32, 207870, 9754
1600, 32, 209095, 9765
1610, 32, 209126, 9747
1620, 32, 208951, 9845
1630, 32, 209111, 9771
1640, 32, 208241, 9748
1650, 32, 210192, 9726
1660, 32, 209081, 9756
1670, 32, 208710, 9803
1680, 32, 210567, 9869
1690, 32, 208547, 9721
1700, 32, 210840, 9695
1710, 32, 210405, 9753
1720, 32, 209958, 9707
1730, 32, 214388, 9792
1740, 32, 214311, 9785
1750, 32, 213347, 9769
1760, 32, 212377, 9689
1770, 32, 212408, 9621
1780, 32, 214106, 9668
1790, 32, 209333, 9662
1800, 32, 214165, 9691
1810, 32, 212004, 9681
1820, 32, 213999, 9744
1830, 32, 216395, 9691
1840, 32, 213315, 9637
1850, 32, 215587, 9706
1860, 32, 217602, 9626
1870, 32, 214300, 9743
1880, 32, 215822, 9694
1890, 32, 213454, 9649
1900, 32, 215778, 9708
1910, 32, 215739, 9684
1920, 32, 214995, 9492
1930, 32, 215694, 9647
1940, 32, 215995, 9547
1950, 32, 214564, 9549
1960, 32, 218293, 9625
1970, 32, 221021, 9548
1980, 32, 216396, 9555
1990, 32, 217051, 9586
2000, 32, 217361, 9677
2010, 32, 219429, 9625
2020, 32, 217446, 9698
2030, 32, 223209, 9553
2040, 32, 220687, 9550
2050, 32, 218993, 9580
2060, 32, 220503, 9415
2070, 32, 220429, 9601
2080, 32, 220995, 9536
2090, 32, 219405, 9451
2100, 32, 219248, 9526
2110, 32, 220563, 9429
2120, 32, 221389, 9594
2130, 32, 222032, 9437
2140, 32, 220939, 9357
2150, 32, 221828, 9455
2160, 32, 223070, 9451
2170, 32, 222406, 9325
2180, 32, 220467, 9270
2190, 32, 222424, 9301
2200, 32, 222274, 9321
2210, 32, 222594, 9355
2220, 32, 221111, 9249
2230, 32, 221701, 9200
2240, 32, 224560, 9336
2250, 32, 223658, 9426
2260, 32, 221169, 9288
2270, 32, 224648, 9282
2280, 32, 223093, 9345
2290, 32, 225789, 9338
2300, 32, 224696, 9539
2310, 32, 225089, 9413
2320, 32, 226446, 9516
2330, 32, 226866, 9318
2340, 32, 226400, 9412
2350, 32, 224924, 9561
2360, 32, 227403, 9742
2370, 32, 225906, 9681
2380, 32, 227257, 9543
2390, 32, 226949, 9596
2400, 32, 225606, 9519
2410, 32, 226633, 9612
2420, 32, 227901, 9551
2430, 32, 230114, 9648
2440, 32, 227594, 9367
2450, 32, 227758, 9644
2460, 32, 229225, 9498
2470, 32, 225510, 9168
2480, 32, 227899, 9447
2490, 32, 229565, 9379
2500, 32, 229844, 9082
2510, 32, 227290, 9082
2520, 32, 225893, 9378
2530, 32, 228709, 9475
2540, 32, 227931, 9242
2550, 32, 228265, 9370
2560, 32, 229722, 9105
2570, 32, 228465, 9564
2580, 32, 229080, 9473
2590, 32, 229885, 9312
2600, 32, 228737, 9086
2610, 32, 226767, 9022
2620, 32, 227226, 9249
2630, 32, 232066, 9189
2640, 32, 229252, 9488
2650, 32, 232685, 9324
2660, 32, 231534, 9491
2670, 32, 232407, 9424
2680, 32, 229449, 9204
2690, 32, 235085, 9206
2700, 32, 231354, 9098
2710, 32, 231625, 9233
2720, 32, 231504, 9293
2730, 32, 231675, 9464
2740, 32, 232933, 9265
2750, 32, 231981, 9301
2760, 32, 232551, 9448
2770, 32, 232397, 9447
2780, 32, 233056, 9443
2790, 32, 233634, 9625
2800, 32, 236690, 9455
2810, 32, 233142, 9290
2820, 32, 235244, 9412
2830, 32, 234902, 9512
2840, 32, 236619, 9615
2850, 32, 236770, 9662
2860, 32, 236454, 9774
2870, 32, 238043, 9637
2880, 32, 234252, 9436
2890, 32, 235572, 9487
2900, 32, 233141, 9218
2910, 32, 235074, 9308
2920, 32, 235379, 9167
2930, 32, 234002, 9620
2940, 32, 236997, 9527
2950, 32, 238333, 9651
2960, 32, 236015, 9835
2970, 32, 238017, 9599
2980, 32, 234365, 9768
2990, 32, 236630, 9563
3000, 32, 236239, 9486
3010, 32, 238293, 9360
3020, 32, 239988, 9600
3030, 32, 240286, 9679
3040, 32, 235372, 9616
3050, 32, 237496, 9551
3060, 32, 238185, 9340
3070, 32, 239207, 9484
3080, 32, 236895, 9466
3090, 32, 239181, 9923
3100, 32, 242315, 9762
3110, 32, 237302, 9630
3120, 32, 238929, 9458
3130, 32, 236423, 9518
3140, 32, 241683, 9780
3150, 32, 241001, 9865
3160, 32, 238553, 9589
3170, 32, 241630, 9568
3180, 32, 240861, 9646
3190, 32, 241927, 9851
3200, 32, 240155, 9412
3210, 32, 239485, 9719
3220, 32, 238657, 9386
3230, 32, 240069, 9557
3240, 32, 243725, 9654
3250, 32, 240503, 9792
3260, 32, 240701, 9548
3270, 32, 242072, 9673
3280, 32, 243037, 10081
3290, 32, 239327, 9480
3300, 32, 242212, 9492
3310, 32, 240953, 9600
3320, 32, 243073, 9821
3330, 32, 243011, 9992
3340, 32, 243293, 9707
3350, 32, 241983, 9578
3360, 32, 243263, 9781
3370, 32, 240667, 9462
3380, 32, 243439, 9675
3390, 32, 245028, 9566
3400, 32, 244950, 9679
3410, 32, 244742, 10201
3420, 32, 243403, 9615
3430, 32, 243174, 9596
3440, 32, 242390, 9880
3450, 32, 246159, 9914
3460, 32, 243319, 9648
3470, 32, 241561, 9635
3480, 32, 248014, 9814
3490, 32, 246307, 9783
3500, 32, 244414, 9708
3510, 32, 246615, 9864
3520, 32, 247436, 9963
3530, 32, 245985, 10077
3540, 32, 247458, 10031
3550, 32, 246013, 10132
3560, 32, 247031, 10063
3570, 32, 247223, 10037
3580, 32, 242272, 9826
3590, 32, 246321, 9568
3600, 32, 245392, 9744
3610, 32, 247110, 9893
3620, 32, 245827, 10252
3630, 32, 247190, 9900
3640, 32, 242001, 9750
3650, 32, 248187, 10203
3660, 32, 248542, 9858
3670, 32, 249558, 9791
3680, 32, 246220, 10062
3690, 32, 250339, 10293
3700, 32, 245478, 10014
3710, 32, 248780, 10194
3720, 32, 246320, 10012
3730, 32, 248812, 9933
3740, 32, 247109, 9842
3750, 32, 247241, 10032
3760, 32, 247753, 9772
3770, 32, 250835, 9958
3780, 32, 246960, 10092
3790, 32, 249594, 10566
3800, 32, 248488, 9872
3810, 32, 247468, 9937
3820, 32, 249642, 10149
3830, 32, 250802, 10136
3840, 32, 244053, 9944
3850, 32, 248314, 10232
3860, 32, 249070, 10030
3870, 32, 249320, 10009
3880, 32, 252156, 10078
3890, 32, 250039, 10117
3900, 32, 251237, 10343
3910, 32, 252222, 10252
3920, 32, 248903, 10068
3930, 32, 248214, 10099
3940, 32, 253359, 10211
3950, 32, 247075, 9718
3960, 32, 251596, 10319
3970, 32, 248676, 10088
3980, 32, 250739, 10081
3990, 32, 249725, 10225
4000, 32, 249867, 10339
4010, 32, 252923, 9980
4020, 32, 248906, 10123
4030, 32, 250175, 9926
4040, 32, 249664, 10666
4050, 32, 254160, 9933
4060, 32, 253958, 10248
4070, 32, 249410, 10134
4080, 32, 254637, 10039
4090, 32, 251452, 10119
4100, 32, 252164, 9808
4110, 32, 252138, 10310
4120, 32, 251843, 9789
4130, 32, 256408, 10825
4140, 32, 250689, 10065
4150, 32, 255644, 10471
4160, 32, 255460, 10142
4170, 32, 254039, 10534
4180, 32, 252781, 10023
4190, 32, 252081, 10554
4200, 32, 252440, 10341
4210, 32, 253436, 10532
4220, 32, 254110, 10154
4230, 32, 256810, 10246
4240, 32, 255455, 10740
4250, 32, 254957, 10886
4260, 32, 254668, 10232
4270, 32, 253258, 10478
4280, 32, 253495, 10131
4290, 32, 254249, 10810
4300, 32, 254160, 10124
4310, 32, 259437, 10973
4320, 32, 256446, 10700
4330, 32, 256462, 10948
4340, 32, 257067, 10296
4350, 32, 255184, 10334
4360, 32, 257891, 10619
4370, 32, 254109, 10266
4380, 32, 258777, 10519
4390, 32, 258555, 10328
4400, 32, 257167, 10524
4410, 32, 255716, 10508
4420, 32, 258200, 10347
4430, 32, 254337, 10333
4440, 32, 255397, 10788
4450, 32, 258621, 10191
4460, 32, 257431, 10816
4470, 32, 250365, 9871
4480, 32, 260499, 11013
4490, 32, 255260, 10048
4500, 32, 259842, 10692
4510, 32, 260916, 10997
4520, 32, 259314, 10638
4530, 32, 261847, 11317
4540, 32, 258307, 10552
4550, 32, 258594, 10942
4560, 32, 255879, 10646
4570, 32, 260976, 10807
4580, 32, 256929, 10581
4590, 32, 260116, 10744
4600, 32, 258741, 10542
4610, 32, 258071, 10466
4620, 32, 256918, 10541
4630, 32, 258214, 10687
4640, 32, 257954, 10857
4650, 32, 256590, 10976
4660, 32, 259765, 10692
4670, 32, 259463, 10893
4680, 32, 259620, 10726
4690, 32, 262507, 10745
4700, 32, 263125, 10901
4710, 32, 263463, 10574
4720, 32, 261551, 10836
4730, 32, 260854, 10735
4740, 32, 261744, 10856
4750, 32, 261838, 10921
4760, 32, 258891, 10500
4770, 32, 258514, 11106
4780, 32, 260142, 11102
4790, 32, 260683, 10599
4800, 32, 259947, 10554
4810, 32, 263979, 10895
4820, 32, 261359, 10951
4830, 32, 263013, 11335
4840, 32, 266696, 11162
4850, 32, 263614, 11080
4860, 32, 263217, 10821
4870, 32, 262845, 10995
4880, 32, 265005, 11300
4890, 32, 261928, 10775
4900, 32, 263752, 11193
4910, 32, 263975, 11381
4920, 32, 265711, 10892
4930, 32, 262210, 11146
4940, 32, 263433, 11250
4950, 32, 262581, 10810
4960, 32, 261944, 11087
4970, 32, 262740, 10688
4980, 32, 262610, 11666
4990, 32, 268047, 11706
5000, 32, 263998, 10450
